Date,Open,High,Low,Close_Gold,Volume,SP500,Close_Oil,DollarIndex
12/30/2014,1181.4,1210.3,1181.4,1200.2,191,2080.35,54.12,90.28
12/31/2014,1199.2,1199.2,1182.7,1183.9,92,2058.9,53.27,90.65
1/2/2015,1184,1194.5,1169.5,1186,138,2058.2,52.69,91.38
1/5/2015,1180.3,1206.9,1180.1,1203.9,470,2020.58,50.04,91.62
1/6/2015,1203.5,1220,1203.5,1219.3,97,2002.61,47.93,91.74
1/7/2015,1219.2,1219.2,1210.6,1210.6,29,2025.9,48.65,92.11
1/8/2015,1207,1215.7,1206.3,1208.4,92,2062.14,48.79,92.6
1/9/2015,1211.1,1220.2,1210.3,1216,43,2044.81,48.36,92.15
1/12/2015,1224.2,1234.4,1219.1,1232.7,100,2028.26,46.07,92.18
1/13/2015,1239.2,1239.3,1230.3,1234.3,20,2023.03,45.89,92.5
1/14/2015,1229.6,1243.8,1225.6,1234.4,21,2011.27,48.48,92.35
1/15/2015,1231.5,1265,1227.3,1264.7,130,1992.67,46.25,92.61
1/16/2015,1256.1,1279.7,1256.1,1276.9,44,2019.42,48.69,92.89
1/20/2015,1278.9,1297.3,1273.8,1294.2,157,2022.55,46.39,93.35
1/21/2015,1295.2,1303.5,1286.7,1293.7,78,2032.12,47.78,93.14
1/22/2015,1293.2,1302.1,1283.5,1300.7,131,2063.15,46.31,94.36
1/23/2015,1299.8,1299.8,1292.6,1292.6,23,2051.82,45.59,95.05
1/26/2015,1289.5,1290.6,1279.4,1279.4,26,2057.09,45.15,95.11
1/27/2015,1277.2,1291.7,1277.2,1291.7,20,2029.55,46.23,94.25
1/28/2015,1285.9,1286.8,1285.9,1285.9,180387,2002.16,44.45,94.73
1/29/2015,1283.3,1285.4,1251,1254.6,67983,2021.25,44.53,95.01
1/30/2015,1258,1284.3,1257,1278.5,8626,1994.99,48.24,95
2/2/2015,1284.1,1284.1,1266,1276.2,1654,2020.85,49.57,94.73
2/3/2015,1273.5,1284.7,1255.3,1259.7,2380,2050.03,53.05,93.72
2/4/2015,1262,1271.6,1256.8,1263.8,668,2041.51,48.45,94.17
2/5/2015,1271.8,1272.6,1257.8,1262,133,2062.52,50.48,93.73
2/6/2015,1265,1267.6,1228,1233.9,432,2055.47,51.69,94.85
2/9/2015,1237.5,1242.3,1235.4,1240.8,319,2046.74,52.86,94.58
2/10/2015,1237.5,1245,1231.2,1231.6,231,2068.59,50.02,94.85
2/11/2015,1233.3,1237.4,1219,1219,102,2068.53,48.84,95.09
2/12/2015,1217.9,1229.8,1217.9,1220.1,99,2088.48,51.21,94.2
2/13/2015,1222.2,1232.8,1222.2,1226.5,65,2096.99,52.78,94.28
2/17/2015,1227.7,1234,1203,1208.1,204,2100.34,53.53,94.15
2/18/2015,1207.1,1210.2,1197.8,1199.7,147,2099.68,52.14,94.26
2/19/2015,1216.5,1220,1205,1207.1,65,2097.45,51.16,94.49
2/20/2015,1206.5,1213.1,1199.1,1204.4,51,2110.3,50.34,94.34
2/23/2015,1201.3,1203.3,1191.6,1200.3,268,2109.66,49.45,94.66
2/24/2015,1203.4,1203.5,1193.8,1196.9,151,2115.48,49.28,94.56
2/25/2015,1204.3,1204.6,1201,1201,570,2113.86,50.99,94.24
2/26/2015,1204.8,1219,1204.8,1209.6,560,2110.74,48.17,95.34
2/27/2015,1207.7,1217.8,1204.5,1212.6,195,2104.5,49.76,95.32
3/2/2015,1214.3,1222.7,1204.9,1207.7,124,2117.39,49.59,95.48
3/3/2015,1201.5,1212,1195,1204,51,2107.78,50.52,95.41
3/4/2015,1204.8,1206.9,1198,1200.6,27,2098.53,51.53,95.99
3/5/2015,1201.7,1205.4,1195.9,1195.9,29,2101.04,50.76,96.39
3/6/2015,1195,1195.7,1163.7,1164.1,168,2071.26,49.61,97.6
3/9/2015,1169.4,1174.2,1166.3,1166.4,45,2079.43,50,97.58
3/10/2015,1166.4,1168.4,1156.5,1160.1,94,2044.16,48.29,98.61
3/11/2015,1162,1162,1147.7,1150.7,74,2040.24,48.17,99.79
3/12/2015,1155.4,1160.5,1149.7,1152.1,63,2065.95,47.05,99.41
3/13/2015,1158.2,1159.2,1152.6,1152.6,44,2053.4,44.84,100.31
3/16/2015,1159.7,1162.3,1150.1,1153.3,56,2081.19,43.88,99.48
3/17/2015,1153.6,1158.2,1144.3,1148.3,71,2074.28,43.46,99.95
3/18/2015,1148.7,1174.3,1147,1151.4,112,2099.5,44.66,98.78
3/19/2015,1171.6,1171.6,1159.3,1169.1,39,2089.27,43.96,99.58
3/20/2015,1171,1185.4,1171,1184.8,54,2108.1,45.72,98.17
3/23/2015,1181.6,1188,1181.2,1188,5,2104.42,47.45,97.3
3/24/2015,1188,1193,1186,1191.7,411,2091.5,47.51,97.45
3/25/2015,1192.5,1199.2,1192.5,1197.3,11,2061.05,49.21,97.2
3/26/2015,1198.2,1213.7,1198.2,1205.1,68,2056.15,51.43,97.68
3/27/2015,1197,1199.8,1196.3,1199.8,172260,2061.02,48.87,97.52
3/30/2015,1198,1198.5,1181.6,1184.8,37990,2086.24,48.68,98.28
3/31/2015,1185.8,1190.1,1178.2,1183.1,3409,2067.89,47.6,98.66
4/1/2015,1182.9,1208.2,1181,1208.1,1632,2059.69,50.09,98.47
4/2/2015,1204,1205.7,1194.8,1200.9,1684,2066.96,49.14,97.67
4/6/2015,1209.9,1224.2,1209.9,1218.6,343,2080.62,52.14,96.96
4/7/2015,1214.8,1214.8,1208.2,1210.6,406,2076.33,53.98,98.06
4/8/2015,1208.9,1211.4,1197.6,1203.1,236,2081.9,50.42,98.13
4/9/2015,1201.7,1202.5,1193,1193.6,521,2091.18,50.79,99.39
4/10/2015,1195.8,1209.6,1195.8,1204.6,202,2102.06,51.64,99.6
4/13/2015,1208.1,1208.1,1198.3,1199.3,424,2092.43,51.91,99.77
4/14/2015,1198.8,1200.6,1184.1,1192.8,546,2095.84,53.29,98.94
4/15/2015,1194.6,1203.1,1188.6,1201.5,196,2106.63,56.39,98.53
4/16/2015,1204.3,1208.5,1194.6,1198,199,2104.99,56.71,97.61
4/17/2015,1200.2,1206,1200.2,1202.9,21,2081.18,55.74,97.71
4/20/2015,1205.7,1206.9,1191,1193.5,67,2100.4,56.38,98.16
4/21/2015,1193.2,1202.9,1192.8,1202.9,33,2097.29,55.26,98.21
4/22/2015,1199.1,1202.6,1185.2,1186.9,93,2107.96,56.16,98.14
4/23/2015,1187.2,1197,1186.1,1194.4,331,2112.93,57.74,97.45
4/24/2015,1192.3,1194.7,1174.6,1175.2,52,2117.69,57.15,97.1
4/27/2015,1182.3,1206.7,1181.4,1203.3,194,2108.92,56.99,96.94
4/28/2015,1199.7,1214,1199.7,1214,401,2114.76,57.06,96.19
4/29/2015,1211.2,1212.6,1201.9,1209.8,114,2106.85,58.58,95.32
4/30/2015,1203.1,1205.9,1176.7,1182.4,143,2085.51,59.63,94.71
5/1/2015,1178.1,1178.1,1170,1174.5,23,2108.29,59.15,95.44
5/4/2015,1177.5,1189.4,1177.5,1186.8,38,2114.49,58.93,95.64
5/5/2015,1187.5,1198.7,1186.9,1193.2,48,2089.46,60.4,95.2
5/6/2015,1194.5,1194.6,1189.9,1190.3,14,2080.15,60.93,94.18
5/7/2015,1181.5,1186,1179.7,1182.4,44,2088,58.94,94.75
5/8/2015,1183.3,1189.1,1182.9,1189.1,51,2116.1,59.39,94.9
5/11/2015,1189.7,1190.5,1179.3,1183.2,26,2105.33,59.25,95.1
5/12/2015,1194.6,1194.8,1189.7,1192.6,10,2099.12,60.75,94.61
5/13/2015,1192.7,1218.4,1191,1218.4,34,2098.48,60.5,93.64
5/14/2015,1214.5,1225.6,1214.5,1225.4,35,2121.1,59.88,93.5
5/15/2015,1218.5,1225.5,1214.8,1225.5,12,2122.73,59.69,93.18
5/18/2015,1224.5,1228.1,1222.6,1227.8,8,2129.2,59.43,94.27
5/19/2015,1223.9,1223.9,1206,1206.9,9,2127.83,57.26,95.36
5/20/2015,1205.1,1210.8,1205.1,1208.9,11,2125.85,58.98,95.51
5/21/2015,1204.5,1204.5,1203.7,1204.4,43,2130.82,60.72,95.33
5/22/2015,1211.6,1211.9,1204.3,1204.3,8,2126.06,59.72,96.11
5/26/2015,1193.6,1193.6,1186,1187.2,40,2104.2,58.03,97.41
5/27/2015,1185.9,1185.9,1185.9,1185.9,200216,2123.48,57.51,97.47
5/28/2015,1187.1,1192,1179.6,1188.1,52705,2120.79,57.68,97.06
5/29/2015,1187.8,1193.3,1185.7,1189.4,4748,2107.39,60.3,96.99
6/1/2015,1190.6,1204,1184.3,1188.3,1236,2111.73,60.2,97.47
6/2/2015,1189,1194.3,1186,1194.1,1003,2109.6,61.26,95.88
6/3/2015,1193.9,1193.9,1179.1,1184.7,630,2114.07,59.64,95.51
6/4/2015,1184.9,1185.3,1173,1174.9,447,2095.84,58,95.49
6/5/2015,1176.4,1177.3,1164,1167.8,390,2092.83,59.13,96.36
6/8/2015,1169.5,1176.1,1169.1,1173.2,173,2079.28,58.14,95.32
6/9/2015,1172.9,1180.3,1172.7,1177.3,144,2080.15,60.14,95.17
6/10/2015,1176.1,1190.1,1175.6,1186.1,295,2105.2,61.43,94.65
6/11/2015,1183.2,1183.2,1174.4,1179.9,69,2108.86,60.77,94.98
6/12/2015,1180.4,1181.2,1176.2,1178.8,141,2094.11,59.96,94.99
6/15/2015,1179.9,1188.5,1172.7,1185.3,102,2084.43,59.52,95.13
6/16/2015,1186.5,1186.5,1175.9,1180.5,29,2096.29,59.97,95.26
6/17/2015,1177.6,1186.3,1174.9,1176.4,168,2100.44,59.92,94.49
6/18/2015,1183.4,1202,1183.4,1201.5,130,2121.24,60.45,94.24
6/19/2015,1199.7,1203.1,1199.7,1201.5,142,2109.99,59.61,94.27
6/22/2015,1197.8,1197.8,1182.7,1183.7,30,2122.85,59.68,94.51
6/23/2015,1183.8,1186,1176.2,1176.2,60,2124.2,61.01,95.64
6/24/2015,1176.6,1176.6,1170.7,1172.6,263,2108.58,60.27,95.42
6/25/2015,1175.8,1175.9,1171.5,1171.5,95,2102.31,59.7,95.39
6/26/2015,1170.5,1172.9,1170.5,1172.9,308,2101.49,59.63,95.65
6/29/2015,1185.1,1186,1173.8,1178.5,174,2057.64,58.33,94.95
6/30/2015,1176.3,1176.4,1166.6,1171.5,223,2063.11,59.47,95.66
7/1/2015,1173.1,1173.1,1166.6,1169,455,2077.42,56.96,96.51
7/2/2015,1166.4,1168.1,1155.5,1163,316,2076.78,56.93,96.29
7/6/2015,1171.1,1173,1162.2,1172.9,634,2068.76,52.53,96.48
7/7/2015,1166.8,1166.8,1149.5,1152.4,469,2081.34,52.33,97.08
7/8/2015,1152.6,1163.3,1146.4,1163.3,65,2046.68,51.65,96.47
7/9/2015,1154.8,1163.6,1154.8,1159,65,2051.31,52.78,96.79
7/10/2015,1160.1,1161.4,1157.5,1157.7,27,2076.62,52.74,96.17
7/13/2015,1159,1159,1151.2,1155.2,14,2099.6,52.2,97
7/14/2015,1157.2,1157.2,1153,1153.3,39,2108.95,53.04,96.78
7/15/2015,1154,1154,1144.8,1147.2,15,2107.4,51.41,97.28
7/16/2015,1146.2,1146.2,1142.9,1143.8,14,2124.29,50.91,97.81
7/17/2015,1144,1144,1130.2,1131.8,120,2126.64,50.89,97.99
7/20/2015,1130.4,1130.7,1095.1,1106.7,189,2128.28,50.15,98.16
7/21/2015,1097.1,1106.4,1097.1,1103.4,118,2119.21,50.36,97.43
7/22/2015,1093,1095,1086,1091.4,46,2114.15,49.19,97.72
7/23/2015,1097.4,1097.6,1087.8,1094,64,2102.15,48.45,97.23
7/24/2015,1078.6,1100.7,1078.6,1085.6,52,2079.65,48.14,97.35
7/27/2015,1100,1102.5,1093.9,1096.5,19,2067.64,47.39,96.61
7/28/2015,1097.2,1097.7,1096.3,1096.3,31,2093.25,47.98,96.86
7/29/2015,1096.4,1096.9,1092.7,1092.7,159142,2108.57,48.79,97.08
7/30/2015,1096.1,1097.5,1081,1088.4,49298,2108.63,48.52,97.69
7/31/2015,1087.7,1102.8,1079.1,1094.9,5700,2103.84,47.12,97.44
8/3/2015,1095.5,1097.1,1085,1089.4,2418,2098.04,45.17,97.62
8/4/2015,1085.1,1093.9,1080.5,1090.7,1139,2093.32,45.74,98.02
8/5/2015,1086.5,1090.6,1082.5,1085.7,1207,2099.84,45.15,98.04
8/6/2015,1084.4,1092.2,1083.6,1090.2,269,2083.56,44.66,97.91
8/7/2015,1088.9,1098.3,1081.7,1094.1,614,2077.57,43.87,97.62
8/10/2015,1093.2,1107.6,1089.5,1104.2,900,2104.18,44.96,97.2
8/11/2015,1103.8,1116.7,1094,1107.6,997,2084.07,43.08,97.33
8/12/2015,1106,1124.5,1101.5,1123.2,797,2086.05,43.3,96.29
8/13/2015,1124.3,1124.3,1113,1115.7,441,2083.39,42.23,96.46
8/14/2015,1113.9,1118.8,1112.5,1112.9,908,2091.54,42.5,96.53
8/17/2015,1113.8,1122,1113.8,1118.6,399,2102.44,41.87,96.82
8/18/2015,1118.2,1118.4,1110,1117.1,475,2096.92,42.62,97.07
8/19/2015,1117,1134.3,1116.8,1128.1,348,2079.61,40.8,96.37
8/20/2015,1132.8,1153.3,1132.8,1153,409,2035.73,41.14,96
8/21/2015,1154.1,1166.5,1150.5,1159.6,261,1970.89,40.45,95
8/24/2015,1164,1169,1147.5,1153.4,299,1893.21,38.24,93.36
8/25/2015,1151.5,1155.5,1134,1138.2,217,1867.61,39.31,94.54
8/26/2015,1139.2,1143,1119.6,1124.6,116,1940.51,38.6,95.13
8/27/2015,1127.2,1127.4,1118.4,1122.4,564,1987.66,42.56,95.65
8/28/2015,1125.3,1139,1123.6,1133.1,279,1988.87,45.22,96.14
8/31/2015,1131.1,1134,1124.8,1131.6,194,1972.18,49.2,95.85
9/1/2015,1133.5,1144.7,1133.5,1138.7,375,1913.85,45.41,95.45
9/2/2015,1137.3,1140.4,1130.8,1132.5,201,1948.86,46.25,95.84
9/3/2015,1130.3,1132.9,1120.3,1123.7,122,1951.13,46.75,96.42
9/4/2015,1123.4,1125.2,1116.2,1120.6,51,1921.22,46.05,96.24
9/8/2015,1119.8,1124.3,1116.4,1120.4,138,1969.41,45.94,95.99
9/9/2015,1123.5,1123.5,1102.1,1102.2,150,1942.04,44.15,96.01
9/10/2015,1107.3,1113.5,1105.5,1109.5,56,1952.29,45.92,95.44
9/11/2015,1110.8,1111.7,1098.2,1103.5,81,1961.05,44.63,95.19
9/14/2015,1107.8,1108.6,1104.1,1107.7,19,1953.03,44,95.36
9/15/2015,1104.5,1104.5,1102.8,1102.8,8,1978.09,44.59,95.79
9/16/2015,1109.8,1119.9,1109.8,1119.2,31,1995.31,47.15,95.55
9/17/2015,1118.6,1130.5,1117.1,1117.3,14,1990.2,46.9,94.68
9/18/2015,1128.3,1141.2,1127.8,1138.1,59,1958.03,44.68,95
9/21/2015,1137.6,1138.5,1130.8,1133.1,17,1966.97,46.68,96.03
9/22/2015,1132.6,1135,1122.5,1125,43,1942.74,45.83,96.45
9/23/2015,1128.6,1132.2,1128.3,1131.6,33,1938.76,44.48,96.21
9/24/2015,1133,1155.9,1133,1153.8,37,1932.24,44.91,96.15
9/25/2015,1149.8,1149.8,1143.4,1146,56,1931.34,45.7,96.43
9/28/2015,1133.2,1133.2,1132,1132,4346,1881.77,44.43,96.18
9/29/2015,1132.2,1134.4,1124.3,1127.1,2417,1884.09,45.23,95.99
9/30/2015,1124.3,1126,1112.1,1115.5,865,1920.03,45.09,96.48
10/1/2015,1115.2,1119,1113.3,1114.2,1181,1923.82,44.74,96.33
10/2/2015,1112.2,1141.2,1105.8,1137.1,323,1951.36,45.54,95.97
10/5/2015,1137.1,1141.7,1132.5,1138.1,226,1987.05,46.26,96.24
10/6/2015,1136.3,1150,1136.3,1146.8,145,1979.92,48.53,95.56
10/7/2015,1147.6,1152.9,1143,1149,104,1995.83,47.81,95.58
10/8/2015,1142.7,1146.7,1138.7,1144.7,138,2013.43,49.43,95.41
10/9/2015,1151.6,1157.2,1151.6,1156.3,22,2014.89,49.63,94.88
10/12/2015,1155.9,1166.8,1155.9,1164.9,40,2017.46,47.1,94.76
10/13/2015,1163.5,1166.2,1154.9,1165.8,132,2003.69,46.66,94.79
10/14/2015,1172.4,1189,1167.3,1180.1,143,1994.24,46.64,93.96
10/15/2015,1184.2,1188.3,1177.8,1187.9,143,2023.86,46.38,94.43
10/16/2015,1182.5,1184.1,1176.2,1183.6,243,2033.11,47.26,94.59
10/19/2015,1176.5,1177.8,1169.3,1173.3,62,2033.66,45.89,94.95
10/20/2015,1168.7,1179.1,1168.7,1178,19,2030.77,45.55,94.94
10/21/2015,1175.9,1176.4,1164.9,1167.6,41,2018.94,45.2,95.07
10/22/2015,1166.2,1168.6,1163.5,1166.6,48,2052.51,45.38,96.45
10/23/2015,1166.2,1178.7,1163.3,1163.3,38,2075.15,44.6,97.24
10/26/2015,1165.1,1170,1163.8,1167,176,2071.18,43.98,96.96
10/27/2015,1164.5,1166.8,1162,1166.8,302,2065.89,43.2,96.99
10/28/2015,1175.1,1182.7,1175.1,1177.1,217,2090.35,45.94,97.86
10/29/2015,1158,1162,1144.9,1147.2,329,2089.41,46.06,97.36
10/30/2015,1147.5,1147.6,1139.2,1141.5,249,2079.36,46.59,97.02
11/2/2015,1137.9,1138.7,1132.6,1135.8,180,2104.05,46.14,97
11/3/2015,1133.3,1134.7,1114.2,1114.2,185,2109.79,47.9,97.24
11/4/2015,1119,1121.9,1106.5,1106.5,141,2102.31,46.32,98.03
11/5/2015,1107.9,1110.7,1104.4,1104.4,84,2099.93,45.2,98.05
11/6/2015,1105.2,1109.5,1084.8,1087.6,78,2099.2,44.29,99.26
11/9/2015,1088.6,1088.6,1087.9,1087.9,5,2078.58,43.87,99.08
11/10/2015,1090.1,1091.3,1085,1088.2,18,2081.72,44.21,99.39
11/11/2015,1091.4,1091.4,1084.2,1084.7,15,2075,42.93,99.16
11/12/2015,1086,1086.6,1080.8,1080.8,4,2045.97,41.75,98.71
11/13/2015,1083.1,1085.9,1080.8,1080.8,23,2023.04,40.74,99.1
11/16/2015,1092,1092.4,1083.7,1083.7,11,2053.19,41.74,99.54
11/17/2015,1075.5,1075.8,1065.1,1068.7,6,2050.44,40.67,99.7
11/18/2015,1064,1071.9,1064,1068.8,5,2083.58,40.75,99.75
11/19/2015,1077.4,1082.4,1077.4,1078,10,2081.24,40.54,99.06
11/20/2015,1082.9,1082.9,1076.4,1076.4,5,2089.17,40.39,99.62
11/23/2015,1070,1071.5,1066.8,1066.8,57,2086.59,41.75,99.86
11/24/2015,1073.2,1079.4,1073.2,1074.3,222,2089.14,42.87,99.59
11/25/2015,1070.2,1072,1068.5,1070.5,148662,2088.87,43.04,99.83
11/27/2015,1070.7,1074.2,1051.1,1056.2,52133,2090.11,41.71,100.07
11/30/2015,1056.5,1068.4,1052.1,1065.8,4601,2080.41,41.65,100.21
12/1/2015,1064.6,1074.6,1063.4,1063.8,3441,2102.63,41.85,99.84
12/2/2015,1068.7,1069.5,1049.6,1054.2,503,2079.51,39.94,100.02
12/3/2015,1054.4,1064.6,1046.2,1061.7,1161,2049.62,41.08,97.63
12/4/2015,1063,1088.8,1058.7,1084.5,889,2091.69,39.97,98.34
12/7/2015,1084.9,1086.5,1067.4,1076.4,656,2077.07,37.65,98.67
12/8/2015,1071,1078.4,1069.6,1076.3,306,2063.59,37.51,98.47
12/9/2015,1075.1,1086,1070.6,1077.6,386,2047.62,37.16,97.33
12/10/2015,1073,1076.3,1071.7,1073.1,226,2052.23,36.76,97.96
12/11/2015,1067.8,1079.4,1064.4,1076.9,410,2012.37,35.62,97.55
12/14/2015,1074,1076.7,1060,1064.7,509,2021.94,36.31,97.47
12/15/2015,1064.6,1066.2,1061.8,1062.9,220,2043.41,37.35,98.29
12/16/2015,1064.8,1078.7,1064.3,1078,81,2073.07,35.52,97.88
12/17/2015,1072.6,1072.6,1050.5,1050.8,56,2041.89,34.95,99.32
12/18/2015,1053.7,1070.3,1052.7,1066.2,253,2005.55,34.73,98.73
12/21/2015,1070.2,1081.9,1070.2,1081.9,26,2021.15,34.74,98.37
12/22/2015,1078.6,1078.6,1073.8,1074.8,106,2038.97,36.14,98.24
12/23/2015,1074.5,1074.8,1069.4,1069.4,202,2064.29,37.5,98.37
12/24/2015,1074.3,1077.8,1073.5,1077.2,24,2060.99,38.1,98.02
12/28/2015,1077.9,1098.8,1070.5,1070.5,361,2056.5,36.81,97.95
12/29/2015,1079.1,1079.7,1077.5,1077.5,252,2078.36,37.87,98.17
12/30/2015,1068.6,1070.2,1059.7,1060.1,71,2063.36,36.6,98.35
12/31/2015,1061.9,1062,1058.5,1060.3,10,2043.94,37.04,98.75
1/4/2016,1063.4,1082.5,1063.2,1075.1,143,2012.66,36.76,98.97
1/5/2016,1075.6,1081.5,1075.3,1078.4,82,2016.71,35.97,99.5
1/6/2016,1081.6,1093.7,1081.6,1091.9,52,1990.26,33.97,99.27
1/7/2016,1091.6,1109.4,1091.6,1107.7,122,1943.09,33.27,98.27
1/8/2016,1111.1,1111.1,1093,1097.8,98,1922.03,33.16,98.6
1/11/2016,1105.7,1107.9,1096.5,1096.5,43,1923.67,31.41,98.78
1/12/2016,1093.8,1098.5,1084,1085.6,87,1938.68,30.44,99.02
1/13/2016,1081.5,1093.9,1081.5,1087.5,50,1890.28,30.48,98.98
1/14/2016,1091.5,1091.5,1073.7,1073.9,59,1921.84,31.2,99.15
1/15/2016,1085,1095.8,1081.8,1091.5,44,1880.33,29.42,99.02
1/19/2016,1089.8,1094.4,1084.9,1089.9,17,1881.33,28.46,99.04
1/20/2016,1099.8,1109.8,1099.8,1107.1,30,1859.33,26.55,99.17
1/21/2016,1103.6,1103.6,1094.1,1099.1,16,1868.99,29.53,99.13
1/22/2016,1098,1103.2,1097.2,1097.2,4,1906.9,32.19,99.65
1/25/2016,1099.3,1109.3,1099.3,1106.2,8,1877.08,30.34,99.41
1/26/2016,1115.1,1121.7,1114.3,1121.7,181,1903.63,31.45,99.13
1/27/2016,1117.8,1117.8,1115.8,1116.1,168706,1882.95,32.3,98.95
1/28/2016,1125.4,1125.7,1109.8,1115.6,52861,1893.36,33.22,98.54
1/29/2016,1114.4,1118.6,1108.8,1116.4,6955,1940.24,33.62,99.65
2/1/2016,1116.7,1130,1115.3,1127.9,1682,1939.38,31.62,99.03
2/2/2016,1128.3,1131.4,1123,1127.3,1230,1903.03,29.88,98.89
2/3/2016,1128.5,1146,1125,1141.3,1630,1912.53,32.28,97.3
2/4/2016,1142.5,1157.6,1141,1157.6,771,1915.45,31.72,96.49
2/5/2016,1155.6,1174.8,1146,1157.8,877,1880.05,30.89,97.05
2/8/2016,1173.5,1200.4,1165,1197.9,931,1853.44,29.69,96.58
2/9/2016,1188.7,1199.2,1186.7,1198.7,700,1852.21,27.94,96.09
2/10/2016,1189.8,1197.7,1182.1,1194.7,671,1851.86,27.45,95.94
2/11/2016,1205.6,1260.8,1204.6,1247.9,995,1829.08,26.21,95.62
2/12/2016,1247.8,1247.8,1233.5,1239.1,250,1864.78,29.44,95.98
2/16/2016,1233.1,1233.6,1193.6,1207.9,422,1895.58,29.04,96.88
2/17/2016,1196.5,1212.9,1196.5,1211.1,53,1926.82,30.66,96.8
2/18/2016,1209.6,1239.2,1201.6,1226.1,315,1917.83,30.77,96.96
2/19/2016,1230.8,1232.8,1221.8,1230.4,76,1917.78,29.64,96.6
2/22/2016,1226.1,1226.1,1203,1209.5,280,1945.5,31.48,97.39
2/23/2016,1207.4,1226.1,1207.4,1222.3,351,1921.27,31.87,97.49
2/24/2016,1230,1250.1,1230,1238.7,111,1929.8,32.15,97.46
2/25/2016,1239.4,1241.5,1235,1238.2,1349,1951.7,33.07,97.28
2/26/2016,1232.4,1239.1,1212.2,1219.8,656,1948.05,32.78,98.18
2/29/2016,1218.6,1241,1218.6,1233.9,580,1932.23,33.75,98.22
3/1/2016,1240.5,1248.4,1229,1230.3,477,1978.35,34.4,98.36
3/2/2016,1232.8,1242.6,1226,1241.1,267,1986.45,34.66,98.22
3/3/2016,1238.4,1267.9,1238,1257.4,123,1993.4,34.57,97.6
3/4/2016,1263,1279.9,1250.9,1269.9,268,1999.99,35.92,97.34
3/7/2016,1259.8,1272.3,1259.7,1263.2,67,2001.76,37.9,97.08
3/8/2016,1268.7,1276.3,1261,1262.1,43,1979.26,36.5,97.21
3/9/2016,1254.5,1260,1244.8,1256.6,79,1989.26,38.29,97.16
3/10/2016,1250,1273,1237.5,1272,119,1989.57,37.84,96.06
3/11/2016,1270,1280.7,1249.4,1258.7,87,2022.19,38.5,96.17
3/14/2016,1256,1258,1234.5,1244.4,58,2019.64,37.18,96.52
3/15/2016,1228.3,1236,1228,1230.4,37,2015.93,36.34,96.67
3/16/2016,1229.5,1263.8,1228.9,1229.3,45,2027.22,38.46,95.93
3/17/2016,1261.5,1270.1,1255.9,1264.5,27,2040.59,40.2,94.8
3/18/2016,1257.1,1264.4,1251.5,1253.8,542,2049.58,39.44,95.12
3/21/2016,1256.2,1256.2,1243.4,1243.8,1061,2051.6,39.91,95.3
3/22/2016,1244,1252.4,1243.8,1248.2,20,2049.8,41.45,95.64
3/23/2016,1247.7,1247.7,1218.6,1223.7,28,2036.71,39.79,96.06
3/24/2016,1214.2,1221.4,1214.2,1221.4,13,2035.94,39.46,96.17
3/28/2016,1211.5,1222.2,1210,1219.9,33,2037.05,39.39,95.94
3/29/2016,1217.8,1235.6,1217.7,1235.6,189732,2055.01,38.28,95.15
3/30/2016,1241.4,1245,1223.4,1226.9,48248,2063.95,38.32,94.82
3/31/2016,1225.6,1239.6,1224.5,1234.2,3377,2059.74,38.34,94.58
4/1/2016,1232.3,1235.2,1209.2,1222.2,1602,2072.78,36.79,94.62
4/4/2016,1221.7,1222.3,1215,1218,2038,2066.13,35.7,94.52
4/5/2016,1215.4,1236.7,1215.4,1228.4,477,2045.17,35.89,94.64
4/6/2016,1230.4,1230.4,1217.6,1222.5,248,2066.66,37.75,94.44
4/7/2016,1224.8,1242.9,1224.6,1236.2,375,2041.91,37.26,94.5
4/8/2016,1241,1242.8,1232,1242.5,409,2047.6,39.72,94.25
4/11/2016,1241.5,1258.7,1241.5,1256.7,437,2041.99,40.36,93.94
4/12/2016,1260,1261.7,1253.7,1259.4,185,2061.72,42.17,93.94
4/13/2016,1256.5,1256.9,1241.3,1246.8,203,2082.42,41.76,94.76
4/14/2016,1231.4,1243.7,1224.5,1225,264,2082.78,41.5,94.91
4/15/2016,1225.7,1235,1225.7,1233.1,97,2080.73,40.36,94.69
4/18/2016,1238.7,1241.1,1232.2,1233.6,304,2094.34,39.78,94.46
4/19/2016,1231.6,1256.2,1228.8,1253,386,2100.8,41.08,93.95
4/20/2016,1256.1,1256.1,1243,1253.2,180,2102.4,42.63,94.47
4/21/2016,1247.7,1270.6,1247.6,1249,124,2091.48,43.18,94.57
4/22/2016,1248.5,1248.5,1228,1228.7,188,2091.58,43.73,95.08
4/25/2016,1231.6,1240.9,1231.6,1238.9,442,2087.79,42.64,94.8
4/26/2016,1239.8,1244.2,1233,1242.2,97,2091.7,44.04,94.54
4/27/2016,1248.6,1249.5,1248.6,1249.2,547,2095.15,45.33,94.37
4/28/2016,1245.9,1270.1,1238.5,1265.5,887,2075.81,46.03,93.73
4/29/2016,1267.3,1295.5,1267.2,1289.2,464,2065.3,45.92,93.05
5/2/2016,1292.1,1304.4,1290.4,1294.7,192,2081.43,44.78,92.62
5/3/2016,1292.7,1301.5,1284.5,1290.7,151,2063.37,43.65,92.93
5/4/2016,1286.9,1290,1273,1273.3,109,2051.12,43.78,93.19
5/5/2016,1282.9,1286,1270.8,1271.4,330,2050.63,44.32,93.78
